1,29,3714.26,1267.89,315.47,272.82,0.993787,-1,-1,-1
1,30,2271.16,471.72,291.70,196.77,0.993761,-1,-1,-1
1,31,2803.47,1485.88,326.96,240.70,0.992032,-1,-1,-1
1,32,3143.48,1297.55,316.90,257.76,0.991831,-1,-1,-1
1,33,1798.97,1883.30,257.33,218.83,0.991669,-1,-1,-1
1,34,1657.65,734.57,261.21,181.14,0.990645,-1,-1,-1
1,35,1398.52,1397.68,354.81,210.28,0.990035,-1,-1,-1
1,36,3367.69,2393.27,295.95,234.84,0.989828,-1,-1,-1
1,37,1417.74,212.50,203.04,188.44,0.986693,-1,-1,-1
1,38,2549.96,2794.11,303.98,236.91,0.985483,-1,-1,-1
1,39,1562.65,1614.50,332.45,198.09,0.983927,-1,-1,-1
1,40,1077.82,620.56,199.98,173.91,0.983762,-1,-1,-1
1,41,3461.19,2990.41,301.98,239.41,0.982783,-1,-1,-1
1,42,1932.94,2214.64,343.33,218.53,0.981323,-1,-1,-1
1,43,4131.07,1156.60,289.65,277.30,0.978081,-1,-1,-1
1,44,2355.93,3082.63,342.68,222.31,0.976789,-1,-1,-1
1,45,4022.64,3121.37,288.87,241.71,0.976746,-1,-1,-1
1,46,1483.39,3112.31,313.13,220.55,0.975634,-1,-1,-1
1,47,2167.45,1250.86,325.67,216.48,0.970428,-1,-1,-1
1,48,1231.03,2232.23,194.81,183.02,0.969758,-1,-1,-1
1,49,4499.04,737.28,256.29,258.67,0.969752,-1,-1,-1
1,50,1714.86,1263.58,319.87,218.32,0.967987,-1,-1,-1
1,51,3426.53,282.06,287.85,227.31,0.964304,-1,-1,-1
1,52,1448.88,999.56,276.58,176.75,0.942613,-1,-1,-1
1,53,2382.20,2116.59,333.57,214.10,0.939276,-1,-1,-1
1,54,1717.98,2811.83,319.94,200.76,0.923455,-1,-1,-1
1,55,2298.87,2460.82,298.11,211.48,0.895136,-1,-1,-1
1,56,4573.09,1196.77,302.57,277.50,0.892463,-1,-1,-1
1,57,1321.27,2796.74,321.51,192.26,0.881959,-1,-1,-1
1,58,1158.32,2603.52,304.49,179.04,0.879350,-1,-1,-1
1,59,1135.91,1991.84,226.01,181.74,0.852092,-1,-1,-1
1,60,2897.78,955.97,312.16,240.09,0.849508,-1,-1,-1
1,61,1757.21,3333.07,333.54,151.62,0.834711,-1,-1,-1
1,62,1070.45,1322.43,225.18,205.68,0.826405,-1,-1,-1
1,63,1113.83,1564.68,340.56,196.32,0.787966,-1,-1,-1
1,64,1349.41,1791.76,241.67,189.15,0.747492,-1,-1,-1
1,65,1555.87,455.82,324.05,197.26,0.743518,-1,-1,-1
1,66,1139.11,906.64,340.77,165.62,0.732194,-1,-1,-1
1,67,1313.60,251.10,108.58,125.77,0.708367,-1,-1,-1
1,68,961.55,2018.05,195.98,309.92,0.699905,-1,-1,-1
1,69,1484.25,2528.99,118.93,134.89,0.699537,-1,-1,-1
1,70,3438.30,1011.14,336.50,274.12,0.696015,-1,-1,-1
1,71,1873.44,2539.04,316.48,196.33,0.677755,-1,-1,-1
1,72,2009.19,644.25,314.05,207.26,0.661484,-1,-1,-1
1,73,974.97,1517.81,121.63,146.77,0.652640,-1,-1,-1
1,74,1036.95,3147.76,217.48,182.88,0.626475,-1,-1,-1
1,75,1557.92,487.60,115.48,128.25,0.619931,-1,-1,-1
1,76,1246.38,1194.53,363.00,173.90,0.615419,-1,-1,-1
1,77,1620.50,2280.66,202.14,168.28,0.611544,-1,-1,-1
1,78,1395.18,712.98,200.84,181.88,0.590236,-1,-1,-1
2,1,2543.79,714.98,273.09,221.96,0.999262,-1,-1,-1
2,2,4032.20,2207.26,303.64,262.44,0.998795,-1,-1,-1
2,3,3227.24,695.16,286.91,246.91,0.998707,-1,-1,-1
2,4,2865.68,515.87,303.58,241.72,0.998698,-1,-1,-1
2,5,4567.07,2397.36,298.80,274.04,0.998631,-1,-1,-1
2,6,3554.61,2130.81,313.35,246.58,0.998648,-1,-1,-1
2,7,3645.10,629.14,288.23,248.90,0.998333,-1,-1,-1
2,8,2179.84,1867.50,313.62,226.35,0.998386,-1,-1,-1
2,9,1992.07,1547.98,291.65,223.96,0.997729,-1,-1,-1
2,10,2962.81,2217.86,298.08,234.84,0.998276,-1,-1,-1
2,11,2409.49,1535.01,287.72,241.51,0.997638,-1,-1,-1
2,12,2575.55,1134.47,318.53,251.59,0.997555,-1,-1,-1
2,13,2822.88,2545.02,311.16,225.73,0.997461,-1,-1,-1
2,14,4269.82,1585.94,327.99,257.29,0.997378,-1,-1,-1
2,15,3112.66,2768.50,315.74,225.98,0.995849,-1,-1,-1
2,16,2675.54,1874.30,304.64,255.24,0.996798,-1,-1,-1
2,17,3465.55,1618.97,320.98,258.24,0.995749,-1,-1,-1
2,18,4146.44,2670.86,285.04,257.36,0.993686,-1,-1,-1
2,19,2984.45,3103.91,318.52,221.24,0.994204,-1,-1,-1
2,20,3093.47,1793.92,317.39,249.87,0.997030,-1,-1,-1
2,21,4365.26,1945.16,273.59,261.72,0.996635,-1,-1,-1
2,22,4530.04,2872.59,309.22,300.55,0.995064,-1,-1,-1
2,23,2158.06,2768.40,295.07,222.85,0.996664,-1,-1,-1
2,24,4021.71,725.48,309.36,259.25,0.996109,-1,-1,-1
2,25,3718.78,2652.41,298.17,274.24,0.992813,-1,-1,-1
2,26,3885.42,1741.28,281.11,263.45,0.995712,-1,-1,-1
2,27,1890.68,3060.88,324.43,196.33,0.994105,-1,-1,-1
2,28,1814.22,977.44,317.50,227.51,0.993864,-1,-1,-1
2,29,3713.86,1268.89,313.29,270.93,0.992561,-1,-1,-1
2,30,2271.01,472.44,289.39,195.11,0.993818,-1,-1,-1
2,31,2803.97,1487.02,325.26,239.42,0.992390,-1,-1,-1
2,32,3142.93,1297.56,317.64,258.36,0.990583,-1,-1,-1
2,33,1795.50,1882.23,257.77,219.13,0.990372,-1,-1,-1
2,34,1659.67,735.60,258.70,179.36,0.982103,-1,-1,-1
2,35,1399.16,1397.98,351.97,208.55,0.990742,-1,-1,-1
2,36,3367.16,2392.53,296.04,234.92,0.990026,-1,-1,-1
2,37,1415.92,210.54,204.08,189.42,0.991963,-1,-1,-1
2,38,2549.43,2793.55,303.12,236.27,0.990163,-1,-1,-1
2,39,1563.17,1615.69,329.18,196.10,0.986238,-1,-1,-1
2,40,1077.86,619.36,202.85,176.37,0.993999,-1,-1,-1
2,41,3463.81,2990.74,303.07,240.16,0.979948,-1,-1,-1
2,42,1931.42,2215.45,341.69,217.46,0.943207,-1,-1,-1
2,43,4128.91,1153.93,293.24,280.80,0.985052,-1,-1,-1
2,44,2357.78,3082.29,340.96,221.19,0.963695,-1,-1,-1
2,45,4021.47,3121.00,288.50,241.44,0.968328,-1,-1,-1
2,46,1483.39,3112.13,312.25,219.92,0.988820,-1,-1,-1
2,47,2167.92,1251.26,322.94,214.62,0.971846,-1,-1,-1
2,48,1230.84,2234.69,192.54,180.81,0.896091,-1,-1,-1
2,49,4501.24,738.65,256.20,258.60,0.966079,-1,-1,-1
